# v_rel extracted from the digitization of Fig. 2 of https://arxiv.org/pdf/0709.0524.pdf. 
# Columns: z_rel_arr, v_rel_arr


10.378972921596874	2.1490933794816542
11.402280470784646	2.24558196558107
12.721071864539752	2.3652812876922473
13.761519841969863	2.45391970051782
15.59168432225634	2.602403960563474
17.023643479419306	2.709358042488803
19.647745463037552	2.889341442284317
21.452218184002202	3.002106823610441
24.758960853848798	3.1879472926457044
27.41050751692266	3.3200025456164584
30.346020043829004	3.4575279611201375
33.855850394964705	3.6009375058904816
37.193844197920775	3.7288899692456114
40.23590389074033	3.839349549100176
45.58693509795271	4.012770061887633
50.23618654624351	4.153497054741727
58.51856393458982	4.379360864646765
64.78557585987083	4.532378047908562
71.8565471309579	4.711437172723408
79.40496352814546	4.874382933847326
88.39798931747839	5.062051722916637
97.32333392457524	5.230750440036155
105.28334445016961	5.3756194732149964
120.39351452355899	5.6377612319281285
132.6720263507034	5.817466961660345
154.54549777954367	6.065069621150639
170.30705046639306	6.188446423522593
200.2287381731807	6.316304735656434
221.67211964983323	6.3241979160314274
259.4158236017593	6.234018776365193
287.19781192833597	6.125969275984475
333.0042133007005	5.904384942423369
368.6671078696275	5.7354087697477985
431.4393780054694	5.437230163781238
473.2467685334258	5.256945954645813
548.7269098411371	4.975868347519601
601.8997108937018	4.8042105612739805
685.1081929357875	4.560293756528927
754.9799720189496	4.389627740702545
879.4525778993345	4.123262608502984
960.2225669643315	3.9752046389204443
1108.2356492244433	3.740550423286249
1210.017352432486	3.5952737348219097
1396.5349412535422	3.371184697495434
1531.8621381933247	3.245921017369763
