# v_effA extracted from the digitization of Fig. 2 of https://arxiv.org/pdf/0709.0524.pdf. 
# Columns: z_arr, v_effA_arr



10.373044222769215	0.8125780157891147
11.484957207488504	0.873075501376643
12.716058972187483	0.9430693753956656
14.079125665241342	1.0126495796572401
15.588302942854167	1.088382411659544
17.259252770085325	1.173070716393078
19.109315957850942	1.2631650145723081
21.157692122679965	1.355092213740684
23.42563893681399	1.4568900341416082
25.936692736431883	1.5638918727409408
28.716912777430988	1.6756106264498478
31.79515167360646	1.7947497216407615
35.203354823786825	1.9187620330723358
38.97689193532522	2.0532655551738404
43.15492408443706	2.193770309388773
47.780810122668	2.342426638076266
52.902556647105186	2.5019373844444925
58.57331620403878	2.6639798147414564
64.85193889634154	2.837402961213899
71.80358311904529	3.0211724170066487
79.5003917612167	3.215839829481629
88.0222408916322	3.4155775252251868
97.45756869797269	3.6243247191863155
107.90429328211978	3.8446292036621625
119.47082883626165	4.071963228022368
132.27721074550135	4.300637959821382
146.45634129307228	4.529409325980986
162.15536889586534	4.7569644468453465
179.5372151837165	4.967953706482927
198.78226577020865	5.173742674503204
220.09024226149265	5.352844463487308
243.68227493049383	5.513991614505465
269.80319756633867	5.649922255626954
298.72408831452293	5.767554519056024
330.74508287620205	5.867450111447743
366.19848926146125	5.952326596756215
405.4522364209141	6.023367248264463
448.91369254488416	6.09525576557521
497.03389265579085	6.146855237119372
550.3122193669058	6.1988915246998175
609.3015853835484	6.253320419759498
674.6141715297534	6.4275135070935665
746.9277798486165	6.59007803910103
826.9928677076077	6.670812636565082
915.6403359075300	6.77788290972094
1013.790151618671	6.914680368270263
1122.4608956314053	7.060849272205815
1242.7803330008733	7.291605664081207
1375.9971167859242	7.504087114321282
1509.455761144235	7.735899112016809
